assignmentId: 2Z8SNTL0XULRU74YMSDMJX5GY731NP
task-3-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-3-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-3-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-3-reaction-time: 709
task-3-time-of-doTask: 1298898059889
task-3-time-of-keypress: 1298898061306
task-3-time-of-showCharacters: 1298898060597
task-30-are-same: true
task-30-character-0-alphabet: tagalog
task-30-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tyoavlglua05yv1c9h.png
task-30-character-0-character-number: 05
task-30-character-0-id: a1yovlluv1c9h
task-30-character-1-alphabet: tagalog
task-30-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ta2a5pgyfa05ooa9ge.png
task-30-character-1-character-number: 05
task-30-character-1-id: a1a25pyfoa9ge
task-30-is-correct-answer: true
task-30-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-30-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-30-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-30-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-30-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-30-reaction-time: -1
task-30-time-of-doTask: 1298898198522
task-30-time-of-showCharacters: 1298898199610
task-31-are-same: false
task-31-character-0-alphabet: inuktitut
task-31-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3i15nxduddk02g8j4x8.png
task-31-character-0-character-number: 02
task-31-character-0-id: a315xddd8j4x8
task-31-character-1-alphabet: korean
task-31-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kdfoh6rdpe04di11ip.png
task-31-character-1-character-number: 04
task-31-character-1-id: a3dfh6dpi11ip
task-31-is-correct-answer: true
task-31-keypress: {"altKey":false,"charCode":51,"ctrlKey":false,"keyCode":51,"metaKey":false,"shiftKey":false,"timeStamp":1301231006143,"which":51}
task-31-keypress_before_show_prompt_count: 0
task-31-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-31-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-31-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-31-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-31-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-31-reaction-time: 740
task-31-time-of-doTask: 1298898204623
task-31-time-of-keypress: 1298898206143
task-31-time-of-showCharacters: 1298898205403
task-32-are-same: true
task-32-character-0-alphabet: myanmar
task-32-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1maeyguanfn2516e081.png
task-32-character-0-character-number: 25
task-32-character-0-id: a1aegunf6e081
task-32-character-1-alphabet: myanmar
task-32-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mclyejahbn252x9yyn.png
task-32-character-1-character-number: 25
task-32-character-1-id: a1clejhbx9yyn
task-32-is-correct-answer: true
task-32-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-32-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-32-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-32-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-32-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-32-reaction-time: -1
task-32-time-of-doTask: 1298898207152
task-32-time-of-showCharacters: 1298898208254
task-33-are-same: true
task-33-character-0-alphabet: sylheti
task-33-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alsjsyxtl6vh28r0a30.png
task-33-character-0-character-number: 28
task-33-character-0-id: aljsxt6v0a30
task-33-character-1-alphabet: sylheti
task-33-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sl2yfzlynh28s31zvf.png
task-33-character-1-character-number: 28
task-33-character-1-id: a1l2fzyn31zvf
task-33-is-correct-answer: true
task-33-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-33-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-33-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-33-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-33-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-33-reaction-time: -1
task-33-time-of-doTask: 1298898213264
task-33-time-of-showCharacters: 1298898214390
task-34-are-same: false
task-34-character-0-alphabet: myanmar
task-34-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/almjsyxta6vn01r0a30.png
task-34-character-0-character-number: 01
task-34-character-0-id: aljsxt6v0a30
task-34-character-1-alphabet: sylheti
task-34-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3snpy21laph28vfa18b.png
task-34-character-1-character-number: 28
task-34-character-1-id: a3np21apfa18b
task-34-is-correct-answer: true
task-34-keypress: {"altKey":false,"charCode":51,"ctrlKey":false,"keyCode":51,"metaKey":false,"shiftKey":false,"timeStamp":1301231021749,"which":51}
task-34-keypress_before_show_prompt_count: 0
task-34-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-34-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-34-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-34-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-34-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-34-reaction-time: 1188
task-34-time-of-doTask: 1298898219410
task-34-time-of-keypress: 1298898221749
task-34-time-of-showCharacters: 1298898220561
task-35-are-same: true
task-35-character-0-alphabet: sylheti
task-35-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a4s85y8nl7gh283gst4.png
task-35-character-0-character-number: 28
task-35-character-0-id: a4858n7ggst4
task-35-character-1-alphabet: sylheti
task-35-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh28h5n03.png
task-35-character-1-character-number: 28
task-35-character-1-id: atvyxlwe5n03
task-35-is-correct-answer: true
task-35-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-35-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-35-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-35-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-35-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-35-reaction-time: -1
task-35-time-of-doTask: 1298898222759
task-35-time-of-showCharacters: 1298898223964
task-36-are-same: true
task-36-character-0-alphabet: tagalog
task-36-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amtynaplg5xa05zzw6q.png
task-36-character-0-character-number: 05
task-36-character-0-id: amynpl5xzw6q
task-36-character-1-alphabet: tagalog
task-36-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2tdua38g80a05mjbrov.png
task-36-character-1-character-number: 05
task-36-character-1-id: a2du3880jbrov
task-36-is-correct-answer: true
task-36-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-36-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-36-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-36-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-36-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-36-reaction-time: -1
task-36-time-of-doTask: 1298898228974
task-36-time-of-showCharacters: 1298898230562
task-37-are-same: false
task-37-character-0-alphabet: inuktitut
task-37-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayi0bnjcugyk032dhix.png
task-37-character-0-character-number: 03
task-37-character-0-id: ay0bjcgydhix
task-37-character-1-alphabet: sylheti
task-37-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh17h5n03.png
task-37-character-1-character-number: 17
task-37-character-1-id: atvyxlwe5n03
task-37-is-correct-answer: true
task-37-keypress: {"altKey":false,"charCode":51,"ctrlKey":false,"keyCode":51,"metaKey":false,"shiftKey":false,"timeStamp":1301231037368,"which":51}
task-37-keypress_before_show_prompt_count: 0
task-37-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-37-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-37-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-37-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-37-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-37-reaction-time: 847
task-37-time-of-doTask: 1298898235572
task-37-time-of-keypress: 1298898237368
task-37-time-of-showCharacters: 1298898236521
task-38-are-same: true
task-38-character-0-alphabet: atemayar
task-38-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1avzthyep8m23byvxkz.png
task-38-character-0-character-number: 23
task-38-character-0-id: a1vzhyp8yvxkz
task-38-character-1-alphabet: atemayar
task-38-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/agastt3ceo6m23uusf8.png
task-38-character-1-character-number: 23
task-38-character-1-id: agst3co6usf8
task-38-is-correct-answer: true
task-38-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-38-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-38-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-38-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-38-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-38-reaction-time: -1
task-38-time-of-doTask: 1298898238377
task-38-time-of-showCharacters: 1298898239731
task-39-are-same: false
task-39-character-0-alphabet: tagalog
task-39-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tyoavlglua10yv1c9h.png
task-39-character-0-character-number: 10
task-39-character-0-id: a1yovlluv1c9h
task-39-character-1-alphabet: sylheti
task-39-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6sfjybvluzh19yrhm6.png
task-39-character-1-character-number: 19
task-39-character-1-id: a6fjbvuzrhm6
task-39-is-correct-answer: true
task-39-keypress: {"altKey":false,"charCode":51,"ctrlKey":false,"keyCode":51,"metaKey":false,"shiftKey":false,"timeStamp":1301231046793,"which":51}
task-39-keypress_before_show_prompt_count: 0
task-39-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-39-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-39-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-39-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-39-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-39-reaction-time: 1222
task-39-time-of-doTask: 1298898244743
task-39-time-of-keypress: 1298898246793
task-39-time-of-showCharacters: 1298898245571
task-4-are-same: true
task-4-character-0-alphabet: korean
task-4-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kmvo1jrtwe39hep7xn.png
task-4-character-0-character-number: 39
task-4-character-0-id: a3mv1jtwep7xn
task-4-character-1-alphabet: korean
task-4-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2kpxo0arywe39txngce.png
task-4-character-1-character-number: 39
task-4-character-1-id: a2px0aywxngce
task-4-is-correct-answer: false
task-4-keypress: {"altKey":false,"charCode":44,"ctrlKey":false,"keyCode":44,"metaKey":false,"shiftKey":false,"timeStamp":1301230863677,"which":44}
task-4-keypress_before_show_prompt_count: 0
task-4-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-4-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-4-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-4-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-4-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-4-reaction-time: 601
task-4-time-of-doTask: 1298898062315
task-4-time-of-keypress: 1298898063677
task-4-time-of-showCharacters: 1298898063076
task-40-are-same: true
task-40-character-0-alphabet: tagalog
task-40-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ti9a2agaca06zrkacw.png
task-40-character-0-character-number: 06
task-40-character-0-id: a1i92aacrkacw
task-40-character-1-alphabet: tagalog
task-40-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayt0bajcggya062dhix.png
task-40-character-1-character-number: 06
task-40-character-1-id: ay0bjcgydhix
task-40-is-correct-answer: true
task-40-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-40-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-40-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-40-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-40-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-40-reaction-time: -1
task-40-time-of-doTask: 1298898252170
task-40-time-of-showCharacters: 1298898253551
task-41-are-same: true
task-41-character-0-alphabet: korean
task-41-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/awk82oorruae28fmauz.png
task-41-character-0-character-number: 28
task-41-character-0-id: aw82oruamauz
task-41-character-1-alphabet: korean
task-41-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kmvo1jrtwe28hep7xn.png
task-41-character-1-character-number: 28
task-41-character-1-id: a3mv1jtwep7xn
task-41-is-correct-answer: false
task-41-keypress: {"altKey":false,"charCode":54,"ctrlKey":false,"keyCode":54,"metaKey":false,"shiftKey":false,"timeStamp":1301231060532,"which":54}
task-41-keypress_before_show_prompt_count: 0
task-41-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-41-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-41-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-41-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-41-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-41-reaction-time: 1104
task-41-time-of-doTask: 1298898258564
task-41-time-of-keypress: 1298898260532
task-41-time-of-showCharacters: 1298898259428
task-42-are-same: true
task-42-character-0-alphabet: atemayar
task-42-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3am0tkte6km23ujezd1.png
task-42-character-0-character-number: 23
task-42-character-0-id: a3m0kt6kjezd1
task-42-character-1-alphabet: atemayar
task-42-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1apotymebem23kntexx.png
