assignmentId: 2PC0COK2JE1ML9V7CAIWCOZBL0JMTI
task-27-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-27-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-27-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-27-reaction-time: 1025
task-27-time-of-doTask: 1298898406336
task-27-time-of-keypress: 1298898408290
task-27-time-of-showCharacters: 1298898407265
task-28-are-same: false
task-28-character-0-alphabet: sylheti
task-28-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6sfjybvluzh19yrhm6.png
task-28-character-0-character-number: 19
task-28-character-0-id: a6fjbvuzrhm6
task-28-character-1-alphabet: korean
task-28-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kbbo99rmne0443zy37.png
task-28-character-1-character-number: 04
task-28-character-1-id: a3bb99mn3zy37
task-28-is-correct-answer: true
task-28-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231210976,"which":13}
task-28-keypress_before_show_prompt_count: 0
task-28-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-28-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-28-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-28-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-28-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-28-reaction-time: 924
task-28-time-of-doTask: 1298898409298
task-28-time-of-keypress: 1298898410976
task-28-time-of-showCharacters: 1298898410052
task-29-are-same: false
task-29-character-0-alphabet: sylheti
task-29-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s20y9glnoh1919duil.png
task-29-character-0-character-number: 19
task-29-character-0-id: a3209gno9duil
task-29-character-1-alphabet: atemayar
task-29-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2apftkteghm23hg1ofp.png
task-29-character-1-character-number: 23
task-29-character-1-id: a2pfktghg1ofp
task-29-is-correct-answer: true
task-29-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231213456,"which":13}
task-29-keypress_before_show_prompt_count: 0
task-29-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-29-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-29-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-29-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-29-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-29-reaction-time: 845
task-29-time-of-doTask: 1298898411983
task-29-time-of-keypress: 1298898413456
task-29-time-of-showCharacters: 1298898412611
task-3-are-same: true
task-3-character-0-alphabet: korean
task-3-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kudoqvr4pe29ufypkn.png
task-3-character-0-character-number: 29
task-3-character-0-id: a1udqv4pfypkn
task-3-character-1-alphabet: korean
task-3-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2keronxre6e290jlm4x.png
task-3-character-1-character-number: 29
task-3-character-1-id: a2ernxe6jlm4x
task-3-is-correct-answer: false
task-3-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231092621,"which":13}
task-3-keypress_before_show_prompt_count: 0
task-3-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-3-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-3-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-3-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-3-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-3-reaction-time: 1341
task-3-time-of-doTask: 1298898290480
task-3-time-of-keypress: 1298898292621
task-3-time-of-showCharacters: 1298898291280
task-30-are-same: false
task-30-character-0-alphabet: myanmar
task-30-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mqayt9aqkn316qumi2.png
task-30-character-0-character-number: 31
task-30-character-0-id: a3qat9qkqumi2
task-30-character-1-alphabet: atemayar
task-30-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ayotvlelum06yv1c9h.png
task-30-character-1-character-number: 06
task-30-character-1-id: a1yovlluv1c9h
task-30-is-correct-answer: true
task-30-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231232821,"which":13}
task-30-keypress_before_show_prompt_count: 0
task-30-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-30-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-30-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-30-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-30-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-30-reaction-time: 804
task-30-time-of-doTask: 1298898430666
task-30-time-of-keypress: 1298898432822
task-30-time-of-showCharacters: 1298898432018
task-31-are-same: false
task-31-character-0-alphabet: atemayar
task-31-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3a1et6jechm238ki335.png
task-31-character-0-character-number: 23
task-31-character-0-id: a31e6jchki335
task-31-character-1-alphabet: myanmar
task-31-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/admc8yvbakon31vocrr.png
task-31-character-1-character-number: 31
task-31-character-1-id: adc8vbkoocrr
task-31-is-correct-answer: true
task-31-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231235799,"which":13}
task-31-keypress_before_show_prompt_count: 0
task-31-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-31-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-31-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-31-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-31-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-31-reaction-time: 732
task-31-time-of-doTask: 1298898433829
task-31-time-of-keypress: 1298898435799
task-31-time-of-showCharacters: 1298898435067
task-32-are-same: false
task-32-character-0-alphabet: myanmar
task-32-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aym0byjcagyn322dhix.png
task-32-character-0-character-number: 32
task-32-character-0-id: ay0bjcgydhix
task-32-character-1-alphabet: korean
task-32-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajk6uoper9me047larg.png
task-32-character-1-character-number: 04
task-32-character-1-id: aj6upe9mlarg
task-32-is-correct-answer: true
task-32-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231238407,"which":13}
task-32-keypress_before_show_prompt_count: 0
task-32-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-32-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-32-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-32-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-32-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-32-reaction-time: 747
task-32-time-of-doTask: 1298898436806
task-32-time-of-keypress: 1298898438407
task-32-time-of-showCharacters: 1298898437660
task-33-are-same: true
task-33-character-0-alphabet: tagalog
task-33-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/astu8a13gkba10l7bv1.png
task-33-character-0-character-number: 10
task-33-character-0-id: asu813kb7bv1
task-33-character-1-alphabet: tagalog
task-33-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amtynaplg5xa10zzw6q.png
task-33-character-1-character-number: 10
task-33-character-1-id: amynpl5xzw6q
task-33-is-correct-answer: true
task-33-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-33-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-33-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-33-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-33-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-33-reaction-time: -1
task-33-time-of-doTask: 1298898439414
task-33-time-of-showCharacters: 1298898440906
task-34-are-same: false
task-34-character-0-alphabet: atemayar
task-34-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alajstxte6vm23r0a30.png
task-34-character-0-character-number: 23
task-34-character-0-id: aljsxt6v0a30
task-34-character-1-alphabet: atemayar
task-34-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2apftkteghm25hg1ofp.png
task-34-character-1-character-number: 25
task-34-character-1-id: a2pfktghg1ofp
task-34-is-correct-answer: true
task-34-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231248464,"which":13}
task-34-keypress_before_show_prompt_count: 0
task-34-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-34-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-34-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-34-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-34-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-34-reaction-time: 1341
task-34-time-of-doTask: 1298898445916
task-34-time-of-keypress: 1298898448464
task-34-time-of-showCharacters: 1298898447123
task-35-are-same: true
task-35-character-0-alphabet: tagalog
task-35-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tj8as7ggia05uyto4a.png
task-35-character-0-character-number: 05
task-35-character-0-id: a1j8s7giyto4a
task-35-character-1-alphabet: tagalog
task-35-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayt0bajcggya052dhix.png
task-35-character-1-character-number: 05
task-35-character-1-id: ay0bjcgydhix
task-35-is-correct-answer: true
task-35-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-35-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-35-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-35-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-35-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-35-reaction-time: -1
task-35-time-of-doTask: 1298898449474
task-35-time-of-showCharacters: 1298898450306
task-36-are-same: false
task-36-character-0-alphabet: myanmar
task-36-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mj1yppa96n01qx14u0.png
task-36-character-0-character-number: 01
task-36-character-0-id: a3j1pp96x14u0
task-36-character-1-alphabet: korean
task-36-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kdfoh6rdpe29di11ip.png
task-36-character-1-character-number: 29
task-36-character-1-id: a3dfh6dpi11ip
task-36-is-correct-answer: true
task-36-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231257756,"which":13}
task-36-keypress_before_show_prompt_count: 0
task-36-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-36-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-36-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-36-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-36-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-36-reaction-time: 887
task-36-time-of-doTask: 1298898455315
task-36-time-of-keypress: 1298898457756
task-36-time-of-showCharacters: 1298898456869
task-37-are-same: true
task-37-character-0-alphabet: inuktitut
task-37-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2iqnnqdu7mk02x8zfbo.png
task-37-character-0-character-number: 02
task-37-character-0-id: a2qnqd7m8zfbo
task-37-character-1-alphabet: inuktitut
task-37-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3imvn1jutwk02hep7xn.png
task-37-character-1-character-number: 02
task-37-character-1-id: a3mv1jtwep7xn
task-37-is-correct-answer: true
task-37-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-37-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-37-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-37-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-37-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-37-reaction-time: -1
task-37-time-of-doTask: 1298898458764
task-37-time-of-showCharacters: 1298898459599
task-38-are-same: false
task-38-character-0-alphabet: korean
task-38-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kv0op7r9fe28fynz9j.png
task-38-character-0-character-number: 28
task-38-character-0-id: a1v0p79fynz9j
task-38-character-1-alphabet: atemayar
task-38-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alajstxte6vm10r0a30.png
task-38-character-1-character-number: 10
task-38-character-1-id: aljsxt6v0a30
task-38-is-correct-answer: true
task-38-keypress: {"altKey":false,"charCode":13,"ctrlKey":false,"keyCode":13,"metaKey":false,"shiftKey":false,"timeStamp":1301231266643,"which":13}
task-38-keypress_before_show_prompt_count: 0
task-38-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-38-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-38-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-38-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-38-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-38-reaction-time: 951
task-38-time-of-doTask: 1298898464611
task-38-time-of-keypress: 1298898466643
task-38-time-of-showCharacters: 1298898465692
task-39-are-same: true
task-39-character-0-alphabet: atemayar
task-39-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1apotymebem25kntexx.png
task-39-character-0-character-number: 25
task-39-character-0-id: a1poymbentexx
task-39-character-1-alphabet: atemayar
task-39-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2a3ptsxe2zm25o4f65q.png
task-39-character-1-character-number: 25
task-39-character-1-id: a23psx2z4f65q
task-39-is-correct-answer: true
task-39-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-39-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
