assignmentId: 2IF46UXFCD45BWPGQ2JNZKIOCT2VTF
task-28-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-28-reaction-time: -1
task-28-time-of-doTask: 1298900429848
task-28-time-of-showCharacters: 1298900430549
task-29-are-same: true
task-29-character-0-alphabet: tagalog
task-29-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1t2rafygr8a05edbn79.png
task-29-character-0-character-number: 05
task-29-character-0-id: a12rfyr8dbn79
task-29-character-1-alphabet: tagalog
task-29-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avtlbakmg6qa05ipb1s.png
task-29-character-1-character-number: 05
task-29-character-1-id: avlbkm6qpb1s
task-29-is-correct-answer: true
task-29-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-29-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-29-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-29-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-29-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-29-reaction-time: -1
task-29-time-of-doTask: 1298900435774
task-29-time-of-showCharacters: 1298900436639
task-3-are-same: false
task-3-character-0-alphabet: korean
task-3-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajk6uoper9me297larg.png
task-3-character-0-character-number: 29
task-3-character-0-id: aj6upe9mlarg
task-3-character-1-alphabet: myanmar
task-3-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a4m85y8na7gn013gst4.png
task-3-character-1-character-number: 01
task-3-character-1-id: a4858n7ggst4
task-3-is-correct-answer: true
task-3-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233093277,"which":32}
task-3-keypress_before_show_prompt_count: 0
task-3-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-3-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-3-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-3-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-3-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-3-reaction-time: 965
task-3-time-of-doTask: 1298900291692
task-3-time-of-keypress: 1298900293278
task-3-time-of-showCharacters: 1298900292313
task-30-are-same: false
task-30-character-0-alphabet: atemayar
task-30-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aea0itbwet7m06easth.png
task-30-character-0-character-number: 06
task-30-character-0-id: ae0ibwt7asth
task-30-character-1-alphabet: sylheti
task-30-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a4s85y8nl7gh173gst4.png
task-30-character-1-character-number: 17
task-30-character-1-id: a4858n7ggst4
task-30-is-correct-answer: true
task-30-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233262739,"which":32}
task-30-keypress_before_show_prompt_count: 0
task-30-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-30-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-30-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-30-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-30-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-30-reaction-time: 1699
task-30-time-of-doTask: 1298900459916
task-30-time-of-keypress: 1298900462740
task-30-time-of-showCharacters: 1298900461041
task-31-are-same: false
task-31-character-0-alphabet: inuktitut
task-31-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayi0bnjcugyk112dhix.png
task-31-character-0-character-number: 11
task-31-character-0-id: ay0bjcgydhix
task-31-character-1-alphabet: tagalog
task-31-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avtlbakmg6qa02ipb1s.png
task-31-character-1-character-number: 02
task-31-character-1-id: avlbkm6qpb1s
task-31-is-correct-answer: true
task-31-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233266001,"which":32}
task-31-keypress_before_show_prompt_count: 0
task-31-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-31-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-31-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-31-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-31-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-31-reaction-time: 1225
task-31-time-of-doTask: 1298900463781
task-31-time-of-keypress: 1298900466003
task-31-time-of-showCharacters: 1298900464778
task-32-are-same: false
task-32-character-0-alphabet: myanmar
task-32-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajmf6y6jawen327n7bx.png
task-32-character-0-character-number: 32
task-32-character-0-id: ajf66jwen7bx
task-32-character-1-alphabet: atemayar
task-32-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aea0itbwet7m10easth.png
task-32-character-1-character-number: 10
task-32-character-1-id: ae0ibwt7asth
task-32-is-correct-answer: true
task-32-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233269142,"which":32}
task-32-keypress_before_show_prompt_count: 0
task-32-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-32-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-32-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-32-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-32-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-32-reaction-time: 1110
task-32-time-of-doTask: 1298900467042
task-32-time-of-keypress: 1298900469143
task-32-time-of-showCharacters: 1298900468033
task-33-are-same: true
task-33-character-0-alphabet: sylheti
task-33-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s0xyq7l55h19n5spo8.png
task-33-character-0-character-number: 19
task-33-character-0-id: a30xq7555spo8
task-33-character-1-alphabet: sylheti
task-33-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sr9yq9lwqh191m1nyz.png
task-33-character-1-character-number: 19
task-33-character-1-id: a3r9q9wqm1nyz
task-33-is-correct-answer: true
task-33-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-33-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-33-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-33-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-33-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-33-reaction-time: -1
task-33-time-of-doTask: 1298900470183
task-33-time-of-showCharacters: 1298900470829
task-34-are-same: false
task-34-character-0-alphabet: tagalog
task-34-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ta2a5pgyfa02ooa9ge.png
task-34-character-0-character-number: 02
task-34-character-0-id: a1a25pyfoa9ge
task-34-character-1-alphabet: tagalog
task-34-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ts3anjgxha10cehcip.png
task-34-character-1-character-number: 10
task-34-character-1-id: a1s3njxhehcip
task-34-is-correct-answer: true
task-34-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233280873,"which":32}
task-34-keypress_before_show_prompt_count: 0
task-34-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-34-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-34-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-34-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-34-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-34-reaction-time: 2472
task-34-time-of-doTask: 1298900477363
task-34-time-of-keypress: 1298900480874
task-34-time-of-showCharacters: 1298900478402
task-35-are-same: false
task-35-character-0-alphabet: sylheti
task-35-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s0xyq7l55h17n5spo8.png
task-35-character-0-character-number: 17
task-35-character-0-id: a30xq7555spo8
task-35-character-1-alphabet: myanmar
task-35-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/almjsyxta6vn01r0a30.png
task-35-character-1-character-number: 01
task-35-character-1-id: aljsxt6v0a30
task-35-is-correct-answer: true
task-35-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233284055,"which":32}
task-35-keypress_before_show_prompt_count: 0
task-35-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-35-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-35-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-35-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-35-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-35-reaction-time: 1307
task-35-time-of-doTask: 1298900481912
task-35-time-of-keypress: 1298900484056
task-35-time-of-showCharacters: 1298900482749
task-36-are-same: false
task-36-character-0-alphabet: inuktitut
task-36-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avilbnkmu6qk02ipb1s.png
task-36-character-0-character-number: 02
task-36-character-0-id: avlbkm6qpb1s
task-36-character-1-alphabet: inuktitut
task-36-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2ipfnktughk11hg1ofp.png
task-36-character-1-character-number: 11
task-36-character-1-id: a2pfktghg1ofp
task-36-is-correct-answer: true
task-36-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233287563,"which":32}
task-36-keypress_before_show_prompt_count: 0
task-36-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-36-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-36-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-36-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-36-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-36-reaction-time: 1284
task-36-time-of-doTask: 1298900485097
task-36-time-of-keypress: 1298900487564
task-36-time-of-showCharacters: 1298900486280
task-37-are-same: false
task-37-character-0-alphabet: tagalog
task-37-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avtlbakmg6qa05ipb1s.png
task-37-character-0-character-number: 05
task-37-character-0-id: avlbkm6qpb1s
task-37-character-1-alphabet: tagalog
task-37-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ti9a2agaca02zrkacw.png
task-37-character-1-character-number: 02
task-37-character-1-id: a1i92aacrkacw
task-37-is-correct-answer: true
task-37-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233290285,"which":32}
task-37-keypress_before_show_prompt_count: 0
task-37-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-37-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-37-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-37-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-37-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-37-reaction-time: 1054
task-37-time-of-doTask: 1298900488598
task-37-time-of-keypress: 1298900490287
task-37-time-of-showCharacters: 1298900489233
task-38-are-same: false
task-38-character-0-alphabet: atemayar
task-38-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/azadwt60e62m101ia38.png
task-38-character-0-character-number: 10
task-38-character-0-id: azdw6062ia38
task-38-character-1-alphabet: tagalog
task-38-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajtf6a6jgwea057n7bx.png
task-38-character-1-character-number: 05
task-38-character-1-id: ajf66jwen7bx
task-38-is-correct-answer: true
task-38-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233294850,"which":32}
task-38-keypress_before_show_prompt_count: 0
task-38-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-38-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-38-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-38-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-38-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-38-reaction-time: 2671
task-38-time-of-doTask: 1298900491322
task-38-time-of-keypress: 1298900494851
task-38-time-of-showCharacters: 1298900492180
task-39-are-same: true
task-39-character-0-alphabet: sylheti
task-39-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ays0byjclgyh192dhix.png
task-39-character-0-character-number: 19
task-39-character-0-id: ay0bjcgydhix
task-39-character-1-alphabet: sylheti
task-39-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh19h5n03.png
task-39-character-1-character-number: 19
task-39-character-1-id: atvyxlwe5n03
task-39-is-correct-answer: true
task-39-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-39-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-39-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-39-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-39-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-39-reaction-time: -1
task-39-time-of-doTask: 1298900495883
task-39-time-of-showCharacters: 1298900496557
task-4-are-same: false
task-4-character-0-alphabet: korean
task-4-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kbbo99rmne3943zy37.png
task-4-character-0-character-number: 39
task-4-character-0-id: a3bb99mn3zy37
task-4-character-1-alphabet: inuktitut
task-4-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3imvn1jutwk03hep7xn.png
task-4-character-1-character-number: 03
task-4-character-1-id: a3mv1jtwep7xn
task-4-is-correct-answer: true
task-4-keypress: {"altKey":false,"charCode":32,"ctrlKey":false,"keyCode":0,"metaKey":false,"shiftKey":false,"timeStamp":1301233098902,"which":32}
task-4-keypress_before_show_prompt_count: 0
task-4-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-4-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-4-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
